market_name,county,cases,cases_l14,cases_l21,cases_l28,cases_l7,deaths,deaths_l14,deaths_l21,deaths_l28,deaths_l7,case_mortality,case_mortality_l7,cases_v_l7,cases_v_l7_perc,deaths_v_l7,deaths_v_l7_perc,case_mortality_v_l7,case_mortality_v_l7_perc,case_mortality_l14,cases_v_l14,cases_v_l14_perc,deaths_v_l14,deaths_v_l14_perc,case_mortality_v_l14,case_mortality_v_l14_perc,case_mortality_l21,cases_v_l21,cases_v_l21_perc,deaths_v_l21,deaths_v_l21_perc,case_mortality_v_l21,case_mortality_v_l21_perc,case_mortality_l28,cases_v_l28,cases_v_l28_perc,deaths_v_l28,deaths_v_l28_perc,case_mortality_v_l28,case_mortality_v_l28_perc,state,region,division,population,last_updated
Texas,Erath,3958,3883,3824,3672,3914,66.0,62.0,60.0,52.0,64.0,0.01667508842849924,0.016351558507920288,44,0.011241696474195262,2.0,0.03125,0.00032352992057895283,0.019785876705406658,0.015967035797064124,75,0.01931496265773891,4.0,0.06451612903225801,0.0007080526314351167,0.04434465109455732,0.015690376569037656,134,0.03504184100418417,6.0,0.10000000000000009,0.0009847118594615845,0.06275896917635171,0.014161220043572984,286,0.07788671023965144,14.0,0.26923076923076916,0.0025138683849262565,0.1775177828740233,TX,South,West South Central,42698.0,2021-02-28
Texas,Falls,1993,1985,1960,1382,1981,29.0,28.0,26.0,26.0,28.0,0.014550928248871048,0.014134275618374558,12,0.006057546693589044,1.0,0.03571428571428581,0.0004166526304964901,0.029478173607626612,0.014105793450881612,8,0.004030226700251882,1.0,0.03571428571428581,0.0004451347979894365,0.031556877643179604,0.013265306122448979,33,0.016836734693877586,3.0,0.11538461538461542,0.0012856221264220691,0.09691612953027917,0.01881331403762663,611,0.44211287988422576,3.0,0.11538461538461542,-0.00426238578875558,-0.22656219846385428,TX,South,West South Central,17297.0,2021-02-28
Texas,Fannin,3178,3103,3015,2821,3148,99.0,95.0,88.0,80.0,95.0,0.031151667715544368,0.030177890724269376,30,0.009529860228716602,4.0,0.042105263157894646,0.0009737769912749918,0.032267894405617614,0.03061553335481792,75,0.02417015791169841,4.0,0.042105263157894646,0.0005361343607264493,0.017511841277201734,0.029187396351575457,163,0.054063018242122673,11.0,0.125,0.0019642713639689106,0.06729861548143479,0.02835873803615739,357,0.12655086848635233,19.0,0.23750000000000004,0.0027929296793869768,0.09848568281938319,TX,South,West South Central,35514.0,2021-02-28
Texas,Fayette,2262,2208,2142,1594,2229,52.0,50.0,50.0,48.0,50.0,0.022988505747126436,0.02243158366980709,33,0.014804845222072593,2.0,0.040000000000000036,0.0005569220773193467,0.024827586206896513,0.022644927536231884,54,0.024456521739130377,2.0,0.040000000000000036,0.00034357821089455245,0.015172413793103523,0.02334267040149393,120,0.05602240896358546,2.0,0.040000000000000036,-0.0003541646543674948,-0.015172413793103523,0.030112923462986198,668,0.4190715181932245,4.0,0.08333333333333326,-0.007124417715859761,-0.23659003831417624,TX,South,West South Central,25346.0,2021-02-28
Texas,Fisher,290,290,290,283,290,13.0,13.0,13.0,12.0,13.0,0.04482758620689655,0.04482758620689655,0,0.0,0.0,0.0,0.0,0.0,0.04482758620689655,0,0.0,0.0,0.0,0.0,0.0,0.04482758620689655,0,0.0,0.0,0.0,0.0,0.0,0.04240282685512368,7,0.02473498233215543,1.0,0.08333333333333326,0.0024247593517728733,0.05718390804597684,TX,South,West South Central,3830.0,2021-02-28
Texas,Floyd,767,749,711,689,758,29.0,29.0,29.0,29.0,29.0,0.03780964797913951,0.03825857519788918,9,0.01187335092348274,0.0,0.0,-0.0004489272187496729,-0.011734028683181075,0.03871829105473965,18,0.024032042723631575,0.0,0.0,-0.0009086430756001448,-0.02346805736636237,0.040787623066104076,56,0.07876230661040795,0.0,0.0,-0.0029779750869645683,-0.073011734028683,0.0420899854862119,78,0.1132075471698113,0.0,0.0,-0.004280337507072393,-0.10169491525423724,TX,South,West South Central,5712.0,2021-02-28
Texas,Foard,119,117,112,98,117,8.0,7.0,7.0,6.0,8.0,0.06722689075630252,0.06837606837606838,2,0.017094017094017033,0.0,0.0,-0.0011491776197658649,-0.016806722689075793,0.05982905982905983,2,0.017094017094017033,1.0,0.1428571428571428,0.0073978309272426865,0.1236494597839135,0.0625,7,0.0625,1.0,0.1428571428571428,0.004726890756302518,0.07563025210084029,0.061224489795918366,21,0.2142857142857142,2.0,0.33333333333333326,0.006002400960384152,0.09803921568627438,TX,South,West South Central,1155.0,2021-02-28
Texas,Fort Bend,57572,55272,52824,49992,56104,557.0,530.0,506.0,480.0,537.0,0.009674841937052734,0.009571510052759162,1468,0.026165692285754938,20.0,0.03724394785847296,0.0001033318842935723,0.01079577660410913,0.009588941959762629,2300,0.04161238963670577,27.0,0.050943396226415194,8.589997729010514e-05,0.008958233103355973,0.009578979251855217,4748,0.08988338633954274,51.0,0.10079051383399218,9.586268519751716e-05,0.010007609649947957,0.009601536245799328,7580,0.15162425988158112,77.0,0.16041666666666665,7.330569125340615e-05,0.0076347877440423595,TX,South,West South Central,811688.0,2021-02-28
Texas,Franklin,692,670,648,604,682,24.0,21.0,21.0,19.0,24.0,0.03468208092485549,0.03519061583577713,10,0.014662756598240456,0.0,0.0,-0.0005085349109216417,-0.014450867052023364,0.03134328358208955,22,0.032835820895522394,3.0,0.1428571428571428,0.003338797342765938,0.10652353426919903,0.032407407407407406,44,0.06790123456790131,3.0,0.1428571428571428,0.0022746735174480823,0.07018992568125504,0.03145695364238411,88,0.14569536423841067,5.0,0.26315789473684204,0.003225127282471381,0.10252509887435335,TX,South,West South Central,10725.0,2021-02-28
Texas,Freestone,1746,1739,1813,1029,1756,44.0,40.0,33.0,33.0,40.0,0.025200458190148912,0.022779043280182234,-10,-0.005694760820045608,4.0,0.10000000000000009,0.0024214149099666786,0.1063001145475373,0.023001725129384705,7,0.004025301897642386,4.0,0.10000000000000009,0.0021987330607642075,0.09558991981672382,0.01820187534473249,-67,-0.03695532266960844,11.0,0.33333333333333326,0.006998582845416424,0.3844978999618174,0.03206997084548105,717,0.6967930029154519,11.0,0.33333333333333326,-0.006869512655332137,-0.21420389461626577,TX,South,West South Central,19717.0,2021-02-28
Texas,Frio,2655,2573,2508,2392,2576,42.0,38.0,36.0,29.0,38.0,0.015819209039548022,0.014751552795031056,79,0.030667701863354102,4.0,0.10526315789473695,0.0010676562445169659,0.07237585489146592,0.014768752429071124,82,0.03186941313641656,4.0,0.10526315789473695,0.0010504566104768982,0.07112696996729095,0.014354066985645933,147,0.05861244019138745,6.0,0.16666666666666674,0.0014651420539020885,0.10207156308851206,0.012123745819397994,263,0.10994983277591963,13.0,0.4482758620689655,0.003695463220150028,0.3048120007792712,TX,South,West South Central,20306.0,2021-02-28
