date,month,market_name,state,confirmed,deaths,confirmed_DoD,deaths_DoD,population,uempl_rate,uempl_mom,uempl_mom_%,driving,transit,walking,last_updated
2020-07-17,2020-07-01,North Dakota,ND,4792,90,124.0,1.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,212.18,,239.55,2021-03-01
2020-07-18,2020-07-01,North Dakota,ND,4907,90,115.0,0.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,196.35,,224.19,2021-03-01
2020-07-19,2020-07-01,North Dakota,ND,5019,92,112.0,2.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,161.91,,164.37,2021-03-01
2020-07-20,2020-07-01,North Dakota,ND,5126,93,107.0,1.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,173.8,,202.08,2021-03-01
2020-07-21,2020-07-01,North Dakota,ND,5207,94,81.0,1.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,181.98,,210.51,2021-03-01
2020-07-22,2020-07-01,North Dakota,ND,5367,96,160.0,2.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,190.79,,213.22,2021-03-01
2020-07-23,2020-07-01,North Dakota,ND,5493,97,126.0,1.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,193.83,,215.0,2021-03-01
2020-07-24,2020-07-01,North Dakota,ND,5614,99,121.0,2.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,213.39,,231.9,2021-03-01
2020-07-25,2020-07-01,North Dakota,ND,5736,99,122.0,0.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,188.52,,219.1,2021-03-01
2020-07-26,2020-07-01,North Dakota,ND,5876,99,140.0,0.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,161.51,,154.19,2021-03-01
2020-07-27,2020-07-01,North Dakota,ND,5986,99,110.0,0.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,179.98,,207.53,2021-03-01
2020-07-28,2020-07-01,North Dakota,ND,6141,100,155.0,1.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,180.47,,211.81,2021-03-01
2020-07-29,2020-07-01,North Dakota,ND,6227,102,86.0,2.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,191.04,,214.16,2021-03-01
2020-07-30,2020-07-01,North Dakota,ND,6301,103,74.0,1.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,199.22,,214.82,2021-03-01
2020-07-31,2020-07-01,North Dakota,ND,6469,103,168.0,0.0,762062.0,0.066,-0.008000000000000007,-0.10810810810810823,220.86,,247.2,2021-03-01
2020-08-01,2020-08-01,North Dakota,ND,6602,103,133.0,0.0,762062.0,0.05,-0.016,-0.24242424242424243,201.02,,257.59,2021-03-01
2020-08-02,2020-08-01,North Dakota,ND,6660,105,58.0,2.0,762062.0,0.05,-0.016,-0.24242424242424243,162.81,,150.3,2021-03-01
2020-08-03,2020-08-01,North Dakota,ND,6785,105,125.0,0.0,762062.0,0.05,-0.016,-0.24242424242424243,186.6,,217.44,2021-03-01
2020-08-04,2020-08-01,North Dakota,ND,6933,107,148.0,2.0,762062.0,0.05,-0.016,-0.24242424242424243,182.95,,214.01,2021-03-01
2020-08-05,2020-08-01,North Dakota,ND,7057,108,124.0,1.0,762062.0,0.05,-0.016,-0.24242424242424243,190.09,,212.08,2021-03-01
2020-08-06,2020-08-01,North Dakota,ND,7177,109,120.0,1.0,762062.0,0.05,-0.016,-0.24242424242424243,200.25,,230.39,2021-03-01
2020-08-07,2020-08-01,North Dakota,ND,7327,110,150.0,1.0,762062.0,0.05,-0.016,-0.24242424242424243,220.45,,245.48,2021-03-01
2020-08-08,2020-08-01,North Dakota,ND,7508,112,181.0,2.0,762062.0,0.05,-0.016,-0.24242424242424243,195.73,,237.83,2021-03-01
2020-08-09,2020-08-01,North Dakota,ND,7596,112,88.0,0.0,762062.0,0.05,-0.016,-0.24242424242424243,159.02,,145.27,2021-03-01
2020-08-10,2020-08-01,North Dakota,ND,7713,113,117.0,1.0,762062.0,0.05,-0.016,-0.24242424242424243,181.9,,215.81,2021-03-01
2020-08-11,2020-08-01,North Dakota,ND,7885,118,172.0,5.0,762062.0,0.05,-0.016,-0.24242424242424243,185.41,,218.89,2021-03-01
2020-08-12,2020-08-01,North Dakota,ND,7970,120,85.0,2.0,762062.0,0.05,-0.016,-0.24242424242424243,188.74,,229.07,2021-03-01
2020-08-13,2020-08-01,North Dakota,ND,8171,120,201.0,0.0,762062.0,0.05,-0.016,-0.24242424242424243,194.71,,230.9,2021-03-01
2020-08-14,2020-08-01,North Dakota,ND,8322,121,151.0,1.0,762062.0,0.05,-0.016,-0.24242424242424243,216.43,,247.2,2021-03-01
2020-08-15,2020-08-01,North Dakota,ND,8444,121,122.0,0.0,762062.0,0.05,-0.016,-0.24242424242424243,201.49,,238.64,2021-03-01
2020-08-16,2020-08-01,North Dakota,ND,8587,125,143.0,4.0,762062.0,0.05,-0.016,-0.24242424242424243,167.12,,168.8,2021-03-01
2020-08-17,2020-08-01,North Dakota,ND,8647,126,60.0,1.0,762062.0,0.05,-0.016,-0.24242424242424243,186.04,,222.89,2021-03-01
2020-08-18,2020-08-01,North Dakota,ND,8782,128,135.0,2.0,762062.0,0.05,-0.016,-0.24242424242424243,182.43,,225.42,2021-03-01
2020-08-19,2020-08-01,North Dakota,ND,8968,130,186.0,2.0,762062.0,0.05,-0.016,-0.24242424242424243,185.88,,217.5,2021-03-01
2020-08-20,2020-08-01,North Dakota,ND,9242,130,274.0,0.0,762062.0,0.05,-0.016,-0.24242424242424243,201.11,,240.72,2021-03-01
2020-08-21,2020-08-01,North Dakota,ND,9474,132,232.0,2.0,762062.0,0.05,-0.016,-0.24242424242424243,236.51,,300.81,2021-03-01
2020-08-22,2020-08-01,North Dakota,ND,9736,135,262.0,3.0,762062.0,0.05,-0.016,-0.24242424242424243,220.86,,331.93,2021-03-01
2020-08-23,2020-08-01,North Dakota,ND,9876,136,140.0,1.0,762062.0,0.05,-0.016,-0.24242424242424243,172.17,,218.07,2021-03-01
2020-08-24,2020-08-01,North Dakota,ND,10000,137,124.0,1.0,762062.0,0.05,-0.016,-0.24242424242424243,183.6,,296.69,2021-03-01
2020-08-25,2020-08-01,North Dakota,ND,10229,138,229.0,1.0,762062.0,0.05,-0.016,-0.24242424242424243,179.94,,321.99,2021-03-01
2020-08-26,2020-08-01,North Dakota,ND,10467,138,238.0,0.0,762062.0,0.05,-0.016,-0.24242424242424243,177.51,,290.81,2021-03-01
2020-08-27,2020-08-01,North Dakota,ND,10800,139,333.0,1.0,762062.0,0.05,-0.016,-0.24242424242424243,184.4,,250.33,2021-03-01
2020-08-28,2020-08-01,North Dakota,ND,11110,139,310.0,0.0,762062.0,0.05,-0.016,-0.24242424242424243,215.11,,301.39,2021-03-01
2020-08-29,2020-08-01,North Dakota,ND,11484,141,374.0,2.0,762062.0,0.05,-0.016,-0.24242424242424243,193.61,,271.14,2021-03-01
2020-08-30,2020-08-01,North Dakota,ND,11702,142,218.0,1.0,762062.0,0.05,-0.016,-0.24242424242424243,144.11,,144.58,2021-03-01
2020-08-31,2020-08-01,North Dakota,ND,11816,143,114.0,1.0,762062.0,0.05,-0.016,-0.24242424242424243,167.07,,235.81,2021-03-01
2020-09-01,2020-09-01,North Dakota,ND,12000,145,184.0,2.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,171.5,,219.4,2021-03-01
2020-09-02,2020-09-01,North Dakota,ND,12267,148,267.0,3.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,170.04,,215.63,2021-03-01
2020-09-03,2020-09-01,North Dakota,ND,12629,150,362.0,2.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,188.03,,213.8,2021-03-01
2020-09-04,2020-09-01,North Dakota,ND,12973,150,344.0,0.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,226.02,,254.73,2021-03-01
2020-09-05,2020-09-01,North Dakota,ND,13334,155,361.0,5.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,180.83,,218.34,2021-03-01
2020-09-06,2020-09-01,North Dakota,ND,13631,156,297.0,1.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,145.22,,159.64,2021-03-01
2020-09-07,2020-09-01,North Dakota,ND,13801,156,170.0,0.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,145.12,,140.6,2021-03-01
2020-09-08,2020-09-01,North Dakota,ND,13872,156,71.0,0.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,166.07,,203.37,2021-03-01
2020-09-09,2020-09-01,North Dakota,ND,14110,157,238.0,1.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,163.16,,194.64,2021-03-01
2020-09-10,2020-09-01,North Dakota,ND,14443,160,333.0,3.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,182.42,,210.03,2021-03-01
2020-09-11,2020-09-01,North Dakota,ND,14684,164,241.0,4.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,211.98,,260.75,2021-03-01
2020-09-12,2020-09-01,North Dakota,ND,15151,167,467.0,3.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,202.11,,281.93,2021-03-01
2020-09-13,2020-09-01,North Dakota,ND,15577,168,426.0,1.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,146.74,,150.15,2021-03-01
2020-09-14,2020-09-01,North Dakota,ND,15831,170,254.0,2.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,162.76,,190.42,2021-03-01
2020-09-15,2020-09-01,North Dakota,ND,16064,172,233.0,2.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,165.54,,188.77,2021-03-01
2020-09-16,2020-09-01,North Dakota,ND,16333,177,269.0,5.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,160.63,,185.9,2021-03-01
2020-09-17,2020-09-01,North Dakota,ND,16723,182,390.0,5.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,177.64,,214.31,2021-03-01
2020-09-18,2020-09-01,North Dakota,ND,17230,184,507.0,2.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,209.35,,268.49,2021-03-01
2020-09-19,2020-09-01,North Dakota,ND,17607,192,377.0,8.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,193.6,,268.37,2021-03-01
2020-09-20,2020-09-01,North Dakota,ND,17958,192,351.0,0.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,139.86,,160.99,2021-03-01
2020-09-21,2020-09-01,North Dakota,ND,18244,193,286.0,1.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,154.29,,189.34,2021-03-01
2020-09-22,2020-09-01,North Dakota,ND,18508,196,264.0,3.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,158.64,,202.71,2021-03-01
2020-09-23,2020-09-01,North Dakota,ND,18981,203,473.0,7.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,153.58,,189.76,2021-03-01
2020-09-24,2020-09-01,North Dakota,ND,19451,211,470.0,8.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,166.63,,201.08,2021-03-01
2020-09-25,2020-09-01,North Dakota,ND,19885,219,434.0,8.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,194.78,,249.4,2021-03-01
2020-09-26,2020-09-01,North Dakota,ND,20380,227,495.0,8.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,181.39,,254.94,2021-03-01
2020-09-27,2020-09-01,North Dakota,ND,20724,231,344.0,4.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,133.05,,143.52,2021-03-01
2020-09-28,2020-09-01,North Dakota,ND,20983,234,259.0,3.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,143.56,,169.91,2021-03-01
2020-09-29,2020-09-01,North Dakota,ND,21401,239,418.0,5.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,145.23,,180.57,2021-03-01
2020-09-30,2020-09-01,North Dakota,ND,21846,246,445.0,7.0,762062.0,0.044000000000000004,-0.005999999999999998,-0.12,147.17,,168.64,2021-03-01
2020-10-01,2020-10-01,North Dakota,ND,22218,256,372.0,10.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,158.39,,190.93,2021-03-01
2020-10-02,2020-10-01,North Dakota,ND,22694,264,476.0,8.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,188.54,,221.3,2021-03-01
2020-10-03,2020-10-01,North Dakota,ND,23134,271,440.0,7.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,175.8,,250.03,2021-03-01
2020-10-04,2020-10-01,North Dakota,ND,23550,274,416.0,3.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,131.31,,132.41,2021-03-01
2020-10-05,2020-10-01,North Dakota,ND,23862,277,312.0,3.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,145.5,,183.58,2021-03-01
2020-10-06,2020-10-01,North Dakota,ND,24364,280,502.0,3.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,144.84,,174.25,2021-03-01
2020-10-07,2020-10-01,North Dakota,ND,24857,304,493.0,24.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,147.74,,168.43,2021-03-01
2020-10-08,2020-10-01,North Dakota,ND,25384,310,527.0,6.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,156.47,,174.07,2021-03-01
2020-10-09,2020-10-01,North Dakota,ND,26039,321,655.0,11.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,192.73,,238.43,2021-03-01
2020-10-10,2020-10-01,North Dakota,ND,26627,336,588.0,15.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,180.02,,239.94,2021-03-01
2020-10-11,2020-10-01,North Dakota,ND,27264,337,637.0,1.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,124.87,,130.06,2021-03-01
2020-10-12,2020-10-01,North Dakota,ND,27736,345,472.0,8.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,142.94,,167.8,2021-03-01
2020-10-13,2020-10-01,North Dakota,ND,28244,357,508.0,12.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,142.53,,162.98,2021-03-01
2020-10-14,2020-10-01,North Dakota,ND,28947,365,703.0,8.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,148.31,,172.56,2021-03-01
2020-10-15,2020-10-01,North Dakota,ND,29653,370,706.0,5.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,159.16,,182.11,2021-03-01
2020-10-16,2020-10-01,North Dakota,ND,30517,388,864.0,18.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,186.22,,216.05,2021-03-01
2020-10-17,2020-10-01,North Dakota,ND,31261,399,744.0,11.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,152.56,,198.98,2021-03-01
2020-10-18,2020-10-01,North Dakota,ND,31978,404,717.0,5.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,120.17,,122.23,2021-03-01
2020-10-19,2020-10-01,North Dakota,ND,32637,408,659.0,4.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,131.8,,139.94,2021-03-01
2020-10-20,2020-10-01,North Dakota,ND,33666,412,1029.0,4.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,129.97,,145.54,2021-03-01
2020-10-21,2020-10-01,North Dakota,ND,34165,422,499.0,10.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,145.72,,167.95,2021-03-01
2020-10-22,2020-10-01,North Dakota,ND,35052,431,887.0,9.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,129.06,,155.54,2021-03-01
2020-10-23,2020-10-01,North Dakota,ND,35939,440,887.0,9.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,162.1,,203.01,2021-03-01
2020-10-24,2020-10-01,North Dakota,ND,36874,448,935.0,8.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,148.94,,186.08,2021-03-01
2020-10-25,2020-10-01,North Dakota,ND,37719,456,845.0,8.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,106.82,,108.22,2021-03-01
2020-10-26,2020-10-01,North Dakota,ND,38241,461,522.0,5.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,126.49,,141.39,2021-03-01
2020-10-27,2020-10-01,North Dakota,ND,39130,476,889.0,15.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,127.52,,142.98,2021-03-01
2020-10-28,2020-10-01,North Dakota,ND,39907,488,777.0,12.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,131.09,,161.87,2021-03-01
2020-10-29,2020-10-01,North Dakota,ND,41130,499,1223.0,11.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,140.8,,167.38,2021-03-01
2020-10-30,2020-10-01,North Dakota,ND,42483,512,1353.0,13.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,163.45,,221.45,2021-03-01
2020-10-31,2020-10-01,North Dakota,ND,43916,524,1433.0,12.0,762062.0,0.047,0.0029999999999999957,0.06818181818181812,145.82,,243.92,2021-03-01
2020-11-01,2020-11-01,North Dakota,ND,45043,531,1127.0,7.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,102.06,,118.04,2021-03-01
2020-11-02,2020-11-01,North Dakota,ND,46015,540,972.0,9.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,122.0,,153.58,2021-03-01
2020-11-03,2020-11-01,North Dakota,ND,47187,555,1172.0,15.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,123.72,,156.63,2021-03-01
2020-11-04,2020-11-01,North Dakota,ND,48301,567,1114.0,12.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,113.33,,143.98,2021-03-01
2020-11-05,2020-11-01,North Dakota,ND,49837,596,1536.0,29.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,125.03,,153.83,2021-03-01
2020-11-06,2020-11-01,North Dakota,ND,51602,613,1765.0,17.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,138.45,,173.98,2021-03-01
2020-11-07,2020-11-01,North Dakota,ND,53204,628,1602.0,15.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,117.23,,149.97,2021-03-01
2020-11-08,2020-11-01,North Dakota,ND,54305,639,1101.0,11.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,89.9,,102.56,2021-03-01
2020-11-09,2020-11-01,North Dakota,ND,55458,644,1153.0,5.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,105.24,,128.64,2021-03-01
2020-11-10,2020-11-01,North Dakota,ND,56352,674,894.0,30.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,111.41,,134.76,2021-03-01
2020-11-11,2020-11-01,North Dakota,ND,57373,686,1021.0,12.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,112.81,,144.94,2021-03-01
2020-11-12,2020-11-01,North Dakota,ND,59173,697,1800.0,11.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,101.67,,129.58,2021-03-01
2020-11-13,2020-11-01,North Dakota,ND,60602,707,1429.0,10.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,129.73,,166.36,2021-03-01
2020-11-14,2020-11-01,North Dakota,ND,62872,726,2270.0,19.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,114.02,,155.93,2021-03-01
2020-11-15,2020-11-01,North Dakota,ND,63796,736,924.0,10.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,87.45,,107.08,2021-03-01
2020-11-16,2020-11-01,North Dakota,ND,64885,743,1089.0,7.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,103.72,,127.53,2021-03-01
2020-11-17,2020-11-01,North Dakota,ND,65967,775,1082.0,32.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,107.19,,128.31,2021-03-01
2020-11-18,2020-11-01,North Dakota,ND,67230,791,1263.0,16.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,110.31,,155.12,2021-03-01
2020-11-19,2020-11-01,North Dakota,ND,68612,801,1382.0,10.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,116.26,,153.49,2021-03-01
2020-11-20,2020-11-01,North Dakota,ND,70016,824,1404.0,23.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,128.13,,169.82,2021-03-01
2020-11-21,2020-11-01,North Dakota,ND,71540,840,1524.0,16.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,118.41,,151.36,2021-03-01
2020-11-22,2020-11-01,North Dakota,ND,72683,846,1143.0,6.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,88.29,,98.98,2021-03-01
2020-11-23,2020-11-01,North Dakota,ND,73397,852,714.0,6.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,105.72,,136.23,2021-03-01
2020-11-24,2020-11-01,North Dakota,ND,74401,889,1004.0,37.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,113.14,,140.18,2021-03-01
2020-11-25,2020-11-01,North Dakota,ND,75478,893,1077.0,4.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,122.01,,173.49,2021-03-01
2020-11-26,2020-11-01,North Dakota,ND,76442,903,964.0,10.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,57.5,,63.37,2021-03-01
2020-11-27,2020-11-01,North Dakota,ND,77232,908,790.0,5.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,101.93,,149.85,2021-03-01
2020-11-28,2020-11-01,North Dakota,ND,77935,921,703.0,13.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,97.69,,139.97,2021-03-01
2020-11-29,2020-11-01,North Dakota,ND,78658,926,723.0,5.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,86.77,,96.11,2021-03-01
2020-11-30,2020-11-01,North Dakota,ND,79252,933,594.0,7.0,762062.0,0.045,-0.0020000000000000018,-0.042553191489361764,106.61,,140.66,2021-03-01
2020-12-01,2020-12-01,North Dakota,ND,79655,960,403.0,27.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,106.52,,147.62,2021-03-01
2020-12-02,2020-12-01,North Dakota,ND,80135,972,480.0,12.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,109.71,,158.16,2021-03-01
2020-12-03,2020-12-01,North Dakota,ND,81105,983,970.0,11.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,109.75,,157.17,2021-03-01
2020-12-04,2020-12-01,North Dakota,ND,81949,995,844.0,12.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,125.85,,191.45,2021-03-01
2020-12-05,2020-12-01,North Dakota,ND,82504,1013,555.0,18.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,121.59,,182.86,2021-03-01
2020-12-06,2020-12-01,North Dakota,ND,82981,1019,477.0,6.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,88.84,,117.08,2021-03-01
2020-12-07,2020-12-01,North Dakota,ND,83342,1028,361.0,9.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,106.36,,150.48,2021-03-01
2020-12-08,2020-12-01,North Dakota,ND,83342,1028,0.0,0.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,109.61,,146.72,2021-03-01
2020-12-09,2020-12-01,North Dakota,ND,86149,1086,2807.0,58.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,112.2,,155.12,2021-03-01
2020-12-10,2020-12-01,North Dakota,ND,86707,1109,558.0,23.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,112.64,,163.83,2021-03-01
2020-12-11,2020-12-01,North Dakota,ND,87214,1130,507.0,21.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,135.37,,191.11,2021-03-01
2020-12-12,2020-12-01,North Dakota,ND,87590,1152,376.0,22.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,122.57,,192.11,2021-03-01
2020-12-13,2020-12-01,North Dakota,ND,87871,1152,281.0,0.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,86.35,,112.86,2021-03-01
2020-12-14,2020-12-01,North Dakota,ND,88067,1157,196.0,5.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,105.95,,139.1,2021-03-01
2020-12-15,2020-12-01,North Dakota,ND,88393,1170,326.0,13.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,114.31,,147.35,2021-03-01
2020-12-16,2020-12-01,North Dakota,ND,88686,1195,293.0,25.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,114.66,,157.83,2021-03-01
2020-12-17,2020-12-01,North Dakota,ND,89063,1204,377.0,9.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,119.71,,167.41,2021-03-01
2020-12-18,2020-12-01,North Dakota,ND,89554,1225,491.0,21.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,137.57,,185.06,2021-03-01
2020-12-19,2020-12-01,North Dakota,ND,89784,1231,230.0,6.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,126.8,,173.8,2021-03-01
2020-12-20,2020-12-01,North Dakota,ND,90035,1231,251.0,0.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,88.51,,111.93,2021-03-01
2020-12-21,2020-12-01,North Dakota,ND,90116,1233,81.0,2.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,112.29,,143.46,2021-03-01
2020-12-22,2020-12-01,North Dakota,ND,90452,1238,336.0,5.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,122.75,,161.48,2021-03-01
2020-12-23,2020-12-01,North Dakota,ND,90722,1243,270.0,5.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,95.16,,143.49,2021-03-01
2020-12-24,2020-12-01,North Dakota,ND,90947,1260,225.0,17.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,77.99,,104.16,2021-03-01
2020-12-25,2020-12-01,North Dakota,ND,91221,1264,274.0,4.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,51.08,,53.16,2021-03-01
2020-12-26,2020-12-01,North Dakota,ND,91354,1264,133.0,0.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,93.4,,104.49,2021-03-01
2020-12-27,2020-12-01,North Dakota,ND,91464,1266,110.0,2.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,85.87,,113.89,2021-03-01
2020-12-28,2020-12-01,North Dakota,ND,91557,1270,93.0,4.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,110.99,,125.99,2021-03-01
2020-12-29,2020-12-01,North Dakota,ND,91828,1276,271.0,6.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,102.69,,125.09,2021-03-01
2020-12-30,2020-12-01,North Dakota,ND,92203,1282,375.0,6.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,112.88,,151.14,2021-03-01
2020-12-31,2020-12-01,North Dakota,ND,92495,1299,292.0,17.0,762062.0,0.040999999999999995,-0.0040000000000000036,-0.08888888888888902,121.42,,173.16,2021-03-01
2021-01-01,2021-01-01,North Dakota,ND,92770,1316,275.0,17.0,762062.0,,,,92.61,,119.7,2021-03-01
2021-01-02,2021-01-01,North Dakota,ND,92891,1317,121.0,1.0,762062.0,,,,110.9,,134.88,2021-03-01
2021-01-03,2021-01-01,North Dakota,ND,93041,1317,150.0,0.0,762062.0,,,,90.65,,94.1,2021-03-01
