date,market,market_name,variable,value
3/29/2020,US-NY-501,NYC,best cookware,34
3/29/2020,US-NY-501,NYC,best restaurants,15
3/29/2020,US-NY-501,NYC,blue apron,47
3/29/2020,US-NY-501,NYC,breakfast near me,15
3/29/2020,US-NY-501,NYC,brewery near me,13
3/29/2020,US-NY-501,NYC,casual dining,41
3/29/2020,US-NY-501,NYC,coffee shops near me,0
3/29/2020,US-NY-501,NYC,delis near me,16
3/29/2020,US-NY-501,NYC,dining,28
3/29/2020,US-NY-501,NYC,dinner near me,14
3/29/2020,US-NY-501,NYC,door dash,51
3/29/2020,US-NY-501,NYC,doordash,56
3/29/2020,US-NY-501,NYC,drizly,100
3/29/2020,US-NY-501,NYC,fine dining,20
3/29/2020,US-NY-501,NYC,food delivery,94
3/29/2020,US-NY-501,NYC,food near me,45
3/29/2020,US-NY-501,NYC,grubhub,81
3/29/2020,US-NY-501,NYC,hellofresh,73
3/29/2020,US-NY-501,NYC,instacart,100
3/29/2020,US-NY-501,NYC,local dining,0
3/29/2020,US-NY-501,NYC,lunch near me,17
3/29/2020,US-NY-501,NYC,meal kits,12
3/29/2020,US-NY-501,NYC,meal subscription,36
3/29/2020,US-NY-501,NYC,online cooking classes,84
3/29/2020,US-NY-501,NYC,outdoor dining,5
3/29/2020,US-NY-501,NYC,places to eat,12
3/29/2020,US-NY-501,NYC,reservations,13
3/29/2020,US-NY-501,NYC,restaurants,34
3/29/2020,US-NY-501,NYC,restaurants near me,32
3/29/2020,US-NY-501,NYC,restaurants nearby,55
3/29/2020,US-NY-501,NYC,romantic restaurant,0
3/29/2020,US-NY-501,NYC,safe restaurants,0
3/29/2020,US-NY-501,NYC,shop small,25
3/29/2020,US-NY-501,NYC,shop small american express,0
3/29/2020,US-NY-501,NYC,takeout,82
3/29/2020,US-NY-501,NYC,takeout Tuesday,100
3/29/2020,US-NY-501,NYC,takeout restaurants,68
3/29/2020,US-NY-501,NYC,ubereats,72
3/29/2020,US-NY-501,NYC,wine delivery,100
3/29/2020,US-NY-501,NYC,winery near me,6
4/5/2020,US-NY-501,NYC,american express shop small,0
4/5/2020,US-NY-501,NYC,amex dining,0
4/5/2020,US-NY-501,NYC,amex shop small,0
4/5/2020,US-NY-501,NYC,bars near me,6
4/5/2020,US-NY-501,NYC,best appliances,17
4/5/2020,US-NY-501,NYC,best cookware,57
4/5/2020,US-NY-501,NYC,best restaurants,17
4/5/2020,US-NY-501,NYC,blue apron,28
4/5/2020,US-NY-501,NYC,breakfast near me,26
4/5/2020,US-NY-501,NYC,brewery near me,17
4/5/2020,US-NY-501,NYC,casual dining,0
4/5/2020,US-NY-501,NYC,coffee shops near me,0
4/5/2020,US-NY-501,NYC,delis near me,33
4/5/2020,US-NY-501,NYC,dining,28
4/5/2020,US-NY-501,NYC,dinner near me,40
4/5/2020,US-NY-501,NYC,door dash,52
4/5/2020,US-NY-501,NYC,doordash,55
4/5/2020,US-NY-501,NYC,drizly,91
4/5/2020,US-NY-501,NYC,fine dining,30
4/5/2020,US-NY-501,NYC,food delivery,100
4/5/2020,US-NY-501,NYC,food near me,45
4/5/2020,US-NY-501,NYC,grubhub,92
4/5/2020,US-NY-501,NYC,hellofresh,81
4/5/2020,US-NY-501,NYC,instacart,98
4/5/2020,US-NY-501,NYC,local dining,0
4/5/2020,US-NY-501,NYC,lunch near me,19
4/5/2020,US-NY-501,NYC,meal kits,38
4/5/2020,US-NY-501,NYC,meal subscription,0
4/5/2020,US-NY-501,NYC,online cooking classes,56
4/5/2020,US-NY-501,NYC,outdoor dining,6
4/5/2020,US-NY-501,NYC,places to eat,17
4/5/2020,US-NY-501,NYC,reservations,13
4/5/2020,US-NY-501,NYC,restaurants,34
4/5/2020,US-NY-501,NYC,restaurants near me,34
4/5/2020,US-NY-501,NYC,restaurants nearby,58
4/5/2020,US-NY-501,NYC,romantic restaurant,0
4/5/2020,US-NY-501,NYC,safe restaurants,28
4/5/2020,US-NY-501,NYC,shop small,15
4/5/2020,US-NY-501,NYC,shop small american express,0
4/5/2020,US-NY-501,NYC,takeout,91
4/5/2020,US-NY-501,NYC,takeout Tuesday,0
4/5/2020,US-NY-501,NYC,takeout restaurants,46
4/5/2020,US-NY-501,NYC,ubereats,87
4/5/2020,US-NY-501,NYC,wine delivery,73
4/5/2020,US-NY-501,NYC,winery near me,3
4/12/2020,US-NY-501,NYC,american express shop small,0
4/12/2020,US-NY-501,NYC,amex dining,0
4/12/2020,US-NY-501,NYC,amex shop small,0
4/12/2020,US-NY-501,NYC,bars near me,10
4/12/2020,US-NY-501,NYC,best appliances,52
4/12/2020,US-NY-501,NYC,best cookware,40
4/12/2020,US-NY-501,NYC,best restaurants,17
4/12/2020,US-NY-501,NYC,blue apron,35
4/12/2020,US-NY-501,NYC,breakfast near me,23
4/12/2020,US-NY-501,NYC,brewery near me,4
4/12/2020,US-NY-501,NYC,casual dining,42
4/12/2020,US-NY-501,NYC,coffee shops near me,0
4/12/2020,US-NY-501,NYC,delis near me,74
4/12/2020,US-NY-501,NYC,dining,32
4/12/2020,US-NY-501,NYC,dinner near me,22
4/12/2020,US-NY-501,NYC,door dash,73
4/12/2020,US-NY-501,NYC,doordash,77
4/12/2020,US-NY-501,NYC,drizly,97
4/12/2020,US-NY-501,NYC,fine dining,10
4/12/2020,US-NY-501,NYC,food delivery,74
4/12/2020,US-NY-501,NYC,food near me,51
4/12/2020,US-NY-501,NYC,grubhub,95
4/12/2020,US-NY-501,NYC,hellofresh,53
4/12/2020,US-NY-501,NYC,instacart,61
4/12/2020,US-NY-501,NYC,local dining,31
4/12/2020,US-NY-501,NYC,lunch near me,2
4/12/2020,US-NY-501,NYC,meal kits,75
4/12/2020,US-NY-501,NYC,meal subscription,72
4/12/2020,US-NY-501,NYC,online cooking classes,85
4/12/2020,US-NY-501,NYC,outdoor dining,7
4/12/2020,US-NY-501,NYC,places to eat,16
4/12/2020,US-NY-501,NYC,reservations,12
4/12/2020,US-NY-501,NYC,restaurants,34
4/12/2020,US-NY-501,NYC,restaurants near me,37
4/12/2020,US-NY-501,NYC,restaurants nearby,45
4/12/2020,US-NY-501,NYC,romantic restaurant,0
4/12/2020,US-NY-501,NYC,safe restaurants,14
4/12/2020,US-NY-501,NYC,shop small,15
4/12/2020,US-NY-501,NYC,shop small american express,0
4/12/2020,US-NY-501,NYC,takeout,88
4/12/2020,US-NY-501,NYC,takeout Tuesday,0
4/12/2020,US-NY-501,NYC,takeout restaurants,69
4/12/2020,US-NY-501,NYC,ubereats,100
4/12/2020,US-NY-501,NYC,wine delivery,56
4/12/2020,US-NY-501,NYC,winery near me,0
4/19/2020,US-NY-501,NYC,american express shop small,0
4/19/2020,US-NY-501,NYC,amex dining,0
4/19/2020,US-NY-501,NYC,amex shop small,0
4/19/2020,US-NY-501,NYC,bars near me,2
4/19/2020,US-NY-501,NYC,best appliances,60
4/19/2020,US-NY-501,NYC,best cookware,51
4/19/2020,US-NY-501,NYC,best restaurants,12
4/19/2020,US-NY-501,NYC,blue apron,29
4/19/2020,US-NY-501,NYC,breakfast near me,26
4/19/2020,US-NY-501,NYC,brewery near me,17
4/19/2020,US-NY-501,NYC,casual dining,0
4/19/2020,US-NY-501,NYC,coffee shops near me,0
4/19/2020,US-NY-501,NYC,delis near me,33
4/19/2020,US-NY-501,NYC,dining,25
4/19/2020,US-NY-501,NYC,dinner near me,16
4/19/2020,US-NY-501,NYC,door dash,64
4/19/2020,US-NY-501,NYC,doordash,60
4/19/2020,US-NY-501,NYC,drizly,95
4/19/2020,US-NY-501,NYC,fine dining,10
4/19/2020,US-NY-501,NYC,food delivery,58
4/19/2020,US-NY-501,NYC,food near me,49
4/19/2020,US-NY-501,NYC,grubhub,92
4/19/2020,US-NY-501,NYC,hellofresh,46
4/19/2020,US-NY-501,NYC,instacart,49
4/19/2020,US-NY-501,NYC,local dining,0
4/19/2020,US-NY-501,NYC,lunch near me,15
4/19/2020,US-NY-501,NYC,meal kits,50
4/19/2020,US-NY-501,NYC,meal subscription,0
4/19/2020,US-NY-501,NYC,online cooking classes,56
4/19/2020,US-NY-501,NYC,outdoor dining,7
4/19/2020,US-NY-501,NYC,places to eat,10
4/19/2020,US-NY-501,NYC,reservations,11
4/19/2020,US-NY-501,NYC,restaurants,29
4/19/2020,US-NY-501,NYC,restaurants near me,39
4/19/2020,US-NY-501,NYC,restaurants nearby,40
4/19/2020,US-NY-501,NYC,romantic restaurant,0
4/19/2020,US-NY-501,NYC,safe restaurants,14
4/19/2020,US-NY-501,NYC,shop small,35
4/19/2020,US-NY-501,NYC,shop small american express,0
4/19/2020,US-NY-501,NYC,takeout,85
4/19/2020,US-NY-501,NYC,takeout Tuesday,0
4/19/2020,US-NY-501,NYC,takeout restaurants,61
4/19/2020,US-NY-501,NYC,ubereats,83
4/19/2020,US-NY-501,NYC,wine delivery,57
4/19/2020,US-NY-501,NYC,winery near me,6
4/26/2020,US-NY-501,NYC,american express shop small,0
4/26/2020,US-NY-501,NYC,amex dining,39
4/26/2020,US-NY-501,NYC,amex shop small,19
4/26/2020,US-NY-501,NYC,bars near me,11
4/26/2020,US-NY-501,NYC,best appliances,60
4/26/2020,US-NY-501,NYC,best cookware,45
4/26/2020,US-NY-501,NYC,best restaurants,17
4/26/2020,US-NY-501,NYC,blue apron,33
4/26/2020,US-NY-501,NYC,breakfast near me,20
4/26/2020,US-NY-501,NYC,brewery near me,9
4/26/2020,US-NY-501,NYC,casual dining,20
4/26/2020,US-NY-501,NYC,coffee shops near me,23
4/26/2020,US-NY-501,NYC,delis near me,8
4/26/2020,US-NY-501,NYC,dining,37
4/26/2020,US-NY-501,NYC,dinner near me,21
4/26/2020,US-NY-501,NYC,door dash,67
4/26/2020,US-NY-501,NYC,doordash,55
4/26/2020,US-NY-501,NYC,drizly,84
4/26/2020,US-NY-501,NYC,fine dining,25
4/26/2020,US-NY-501,NYC,food delivery,53
4/26/2020,US-NY-501,NYC,food near me,44
4/26/2020,US-NY-501,NYC,grubhub,89
4/26/2020,US-NY-501,NYC,hellofresh,35
4/26/2020,US-NY-501,NYC,instacart,42
4/26/2020,US-NY-501,NYC,local dining,0
4/26/2020,US-NY-501,NYC,lunch near me,12
4/26/2020,US-NY-501,NYC,meal kits,87
4/26/2020,US-NY-501,NYC,meal subscription,0
4/26/2020,US-NY-501,NYC,online cooking classes,56
4/26/2020,US-NY-501,NYC,outdoor dining,10
4/26/2020,US-NY-501,NYC,places to eat,18
4/26/2020,US-NY-501,NYC,reservations,13
4/26/2020,US-NY-501,NYC,restaurants,32
4/26/2020,US-NY-501,NYC,restaurants near me,39
4/26/2020,US-NY-501,NYC,restaurants nearby,55
4/26/2020,US-NY-501,NYC,romantic restaurant,20
4/26/2020,US-NY-501,NYC,safe restaurants,0
4/26/2020,US-NY-501,NYC,shop small,25
4/26/2020,US-NY-501,NYC,shop small american express,0
4/26/2020,US-NY-501,NYC,takeout,57
4/26/2020,US-NY-501,NYC,takeout Tuesday,0
4/26/2020,US-NY-501,NYC,takeout restaurants,52
4/26/2020,US-NY-501,NYC,ubereats,60
4/26/2020,US-NY-501,NYC,wine delivery,40
4/26/2020,US-NY-501,NYC,winery near me,3
5/3/2020,US-NY-501,NYC,american express shop small,0
5/3/2020,US-NY-501,NYC,amex dining,0
5/3/2020,US-NY-501,NYC,amex shop small,0
5/3/2020,US-NY-501,NYC,bars near me,5
5/3/2020,US-NY-501,NYC,best appliances,57
5/3/2020,US-NY-501,NYC,best cookware,48
5/3/2020,US-NY-501,NYC,best restaurants,21
5/3/2020,US-NY-501,NYC,blue apron,36
5/3/2020,US-NY-501,NYC,breakfast near me,31
5/3/2020,US-NY-501,NYC,brewery near me,20
5/3/2020,US-NY-501,NYC,casual dining,0
5/3/2020,US-NY-501,NYC,coffee shops near me,11
5/3/2020,US-NY-501,NYC,delis near me,70
5/3/2020,US-NY-501,NYC,dining,38
5/3/2020,US-NY-501,NYC,dinner near me,17
5/3/2020,US-NY-501,NYC,door dash,64
5/3/2020,US-NY-501,NYC,doordash,52
5/3/2020,US-NY-501,NYC,drizly,53
5/3/2020,US-NY-501,NYC,fine dining,33
5/3/2020,US-NY-501,NYC,food delivery,50
5/3/2020,US-NY-501,NYC,food near me,45
5/3/2020,US-NY-501,NYC,grubhub,82
5/3/2020,US-NY-501,NYC,hellofresh,26
5/3/2020,US-NY-501,NYC,instacart,31
5/3/2020,US-NY-501,NYC,local dining,0
5/3/2020,US-NY-501,NYC,lunch near me,14
5/3/2020,US-NY-501,NYC,meal kits,47
5/3/2020,US-NY-501,NYC,meal subscription,0
5/3/2020,US-NY-501,NYC,online cooking classes,0
5/3/2020,US-NY-501,NYC,outdoor dining,16
5/3/2020,US-NY-501,NYC,places to eat,16
5/3/2020,US-NY-501,NYC,reservations,17
5/3/2020,US-NY-501,NYC,restaurants,38
5/3/2020,US-NY-501,NYC,restaurants near me,41
5/3/2020,US-NY-501,NYC,restaurants nearby,53
5/3/2020,US-NY-501,NYC,romantic restaurant,0
5/3/2020,US-NY-501,NYC,safe restaurants,13
5/3/2020,US-NY-501,NYC,shop small,33
5/3/2020,US-NY-501,NYC,shop small american express,0
5/3/2020,US-NY-501,NYC,takeout,81
5/3/2020,US-NY-501,NYC,takeout Tuesday,0
5/3/2020,US-NY-501,NYC,takeout restaurants,65
5/3/2020,US-NY-501,NYC,ubereats,80
5/3/2020,US-NY-501,NYC,wine delivery,32
5/3/2020,US-NY-501,NYC,winery near me,6
5/10/2020,US-NY-501,NYC,american express shop small,0
5/10/2020,US-NY-501,NYC,amex dining,80
5/10/2020,US-NY-501,NYC,amex shop small,0
5/10/2020,US-NY-501,NYC,bars near me,6
5/10/2020,US-NY-501,NYC,best appliances,44
5/10/2020,US-NY-501,NYC,best cookware,23
5/10/2020,US-NY-501,NYC,best restaurants,14
5/10/2020,US-NY-501,NYC,blue apron,19
5/10/2020,US-NY-501,NYC,breakfast near me,26
5/10/2020,US-NY-501,NYC,brewery near me,9
5/10/2020,US-NY-501,NYC,casual dining,21
5/10/2020,US-NY-501,NYC,coffee shops near me,18
5/10/2020,US-NY-501,NYC,delis near me,41
5/10/2020,US-NY-501,NYC,dining,36
5/10/2020,US-NY-501,NYC,dinner near me,31
5/10/2020,US-NY-501,NYC,door dash,46
5/10/2020,US-NY-501,NYC,doordash,52
5/10/2020,US-NY-501,NYC,drizly,49
5/10/2020,US-NY-501,NYC,fine dining,30
5/10/2020,US-NY-501,NYC,food delivery,44
5/10/2020,US-NY-501,NYC,food near me,49
5/10/2020,US-NY-501,NYC,grubhub,100
5/10/2020,US-NY-501,NYC,hellofresh,49
5/10/2020,US-NY-501,NYC,instacart,27
5/10/2020,US-NY-501,NYC,local dining,0
5/10/2020,US-NY-501,NYC,lunch near me,19
5/10/2020,US-NY-501,NYC,meal kits,38
5/10/2020,US-NY-501,NYC,meal subscription,36
5/10/2020,US-NY-501,NYC,online cooking classes,0
5/10/2020,US-NY-501,NYC,outdoor dining,15
5/10/2020,US-NY-501,NYC,places to eat,15
5/10/2020,US-NY-501,NYC,reservations,20
5/10/2020,US-NY-501,NYC,restaurants,36
5/10/2020,US-NY-501,NYC,restaurants near me,36
5/10/2020,US-NY-501,NYC,restaurants nearby,70
5/10/2020,US-NY-501,NYC,romantic restaurant,0
5/10/2020,US-NY-501,NYC,safe restaurants,0
5/10/2020,US-NY-501,NYC,shop small,41
5/10/2020,US-NY-501,NYC,shop small american express,0
5/10/2020,US-NY-501,NYC,takeout,90
5/10/2020,US-NY-501,NYC,takeout Tuesday,0
5/10/2020,US-NY-501,NYC,takeout restaurants,100
5/10/2020,US-NY-501,NYC,ubereats,67
5/10/2020,US-NY-501,NYC,wine delivery,22
5/10/2020,US-NY-501,NYC,winery near me,0
5/17/2020,US-NY-501,NYC,american express shop small,0
5/17/2020,US-NY-501,NYC,amex dining,41
5/17/2020,US-NY-501,NYC,amex shop small,0
5/17/2020,US-NY-501,NYC,bars near me,9
5/17/2020,US-NY-501,NYC,best appliances,26
5/17/2020,US-NY-501,NYC,best cookware,35
5/17/2020,US-NY-501,NYC,best restaurants,15
5/17/2020,US-NY-501,NYC,blue apron,36
5/17/2020,US-NY-501,NYC,breakfast near me,29
5/17/2020,US-NY-501,NYC,brewery near me,9
5/17/2020,US-NY-501,NYC,casual dining,0
5/17/2020,US-NY-501,NYC,coffee shops near me,12
5/17/2020,US-NY-501,NYC,delis near me,42
5/17/2020,US-NY-501,NYC,dining,45
5/17/2020,US-NY-501,NYC,dinner near me,20
5/17/2020,US-NY-501,NYC,door dash,37
5/17/2020,US-NY-501,NYC,doordash,40
5/17/2020,US-NY-501,NYC,drizly,45
5/17/2020,US-NY-501,NYC,fine dining,20
5/17/2020,US-NY-501,NYC,food delivery,40
5/17/2020,US-NY-501,NYC,food near me,50
5/17/2020,US-NY-501,NYC,grubhub,81
5/17/2020,US-NY-501,NYC,hellofresh,64
5/17/2020,US-NY-501,NYC,instacart,25
5/17/2020,US-NY-501,NYC,local dining,0
5/17/2020,US-NY-501,NYC,lunch near me,19
5/17/2020,US-NY-501,NYC,meal kits,38
5/17/2020,US-NY-501,NYC,meal subscription,0
5/17/2020,US-NY-501,NYC,online cooking classes,57
5/17/2020,US-NY-501,NYC,outdoor dining,23
5/17/2020,US-NY-501,NYC,places to eat,18
5/17/2020,US-NY-501,NYC,reservations,22
5/17/2020,US-NY-501,NYC,restaurants,31
5/17/2020,US-NY-501,NYC,restaurants near me,33
5/17/2020,US-NY-501,NYC,restaurants nearby,30
5/17/2020,US-NY-501,NYC,romantic restaurant,0
5/17/2020,US-NY-501,NYC,safe restaurants,14
5/17/2020,US-NY-501,NYC,shop small,26
5/17/2020,US-NY-501,NYC,shop small american express,0
5/17/2020,US-NY-501,NYC,takeout,75
5/17/2020,US-NY-501,NYC,takeout Tuesday,0
5/17/2020,US-NY-501,NYC,takeout restaurants,55
5/17/2020,US-NY-501,NYC,ubereats,63
5/17/2020,US-NY-501,NYC,wine delivery,24
5/17/2020,US-NY-501,NYC,winery near me,3
5/24/2020,US-NY-501,NYC,american express shop small,0
5/24/2020,US-NY-501,NYC,amex dining,0
5/24/2020,US-NY-501,NYC,amex shop small,0
5/24/2020,US-NY-501,NYC,bars near me,9
5/24/2020,US-NY-501,NYC,best appliances,55
5/24/2020,US-NY-501,NYC,best cookware,12
5/24/2020,US-NY-501,NYC,best restaurants,18
5/24/2020,US-NY-501,NYC,blue apron,28
5/24/2020,US-NY-501,NYC,breakfast near me,35
5/24/2020,US-NY-501,NYC,brewery near me,27
5/24/2020,US-NY-501,NYC,casual dining,44
5/24/2020,US-NY-501,NYC,coffee shops near me,6
5/24/2020,US-NY-501,NYC,delis near me,43
5/24/2020,US-NY-501,NYC,dining,46
5/24/2020,US-NY-501,NYC,dinner near me,6
5/24/2020,US-NY-501,NYC,door dash,43
5/24/2020,US-NY-501,NYC,doordash,40
5/24/2020,US-NY-501,NYC,drizly,39
5/24/2020,US-NY-501,NYC,fine dining,37
5/24/2020,US-NY-501,NYC,food delivery,33
5/24/2020,US-NY-501,NYC,food near me,53
5/24/2020,US-NY-501,NYC,grubhub,75
5/24/2020,US-NY-501,NYC,hellofresh,52
5/24/2020,US-NY-501,NYC,instacart,17
5/24/2020,US-NY-501,NYC,local dining,0
5/24/2020,US-NY-501,NYC,lunch near me,13
5/24/2020,US-NY-501,NYC,meal kits,66
5/24/2020,US-NY-501,NYC,meal subscription,38
5/24/2020,US-NY-501,NYC,online cooking classes,30
5/24/2020,US-NY-501,NYC,outdoor dining,30
5/24/2020,US-NY-501,NYC,places to eat,25
5/24/2020,US-NY-501,NYC,reservations,22
5/24/2020,US-NY-501,NYC,restaurants,37
5/24/2020,US-NY-501,NYC,restaurants near me,42
5/24/2020,US-NY-501,NYC,restaurants nearby,45
5/24/2020,US-NY-501,NYC,romantic restaurant,11
5/24/2020,US-NY-501,NYC,safe restaurants,0
5/24/2020,US-NY-501,NYC,shop small,27
5/24/2020,US-NY-501,NYC,shop small american express,0
5/24/2020,US-NY-501,NYC,takeout,74
5/24/2020,US-NY-501,NYC,takeout Tuesday,0
5/24/2020,US-NY-501,NYC,takeout restaurants,64
5/24/2020,US-NY-501,NYC,ubereats,70
5/24/2020,US-NY-501,NYC,wine delivery,31
5/24/2020,US-NY-501,NYC,winery near me,3
5/31/2020,US-NY-501,NYC,american express shop small,0
5/31/2020,US-NY-501,NYC,amex dining,0
5/31/2020,US-NY-501,NYC,amex shop small,0
5/31/2020,US-NY-501,NYC,bars near me,10
5/31/2020,US-NY-501,NYC,best appliances,59
5/31/2020,US-NY-501,NYC,best cookware,44
5/31/2020,US-NY-501,NYC,best restaurants,22
5/31/2020,US-NY-501,NYC,blue apron,23
5/31/2020,US-NY-501,NYC,breakfast near me,27
5/31/2020,US-NY-501,NYC,brewery near me,21
5/31/2020,US-NY-501,NYC,casual dining,59
5/31/2020,US-NY-501,NYC,coffee shops near me,0
5/31/2020,US-NY-501,NYC,delis near me,16
5/31/2020,US-NY-501,NYC,dining,50
5/31/2020,US-NY-501,NYC,dinner near me,12
5/31/2020,US-NY-501,NYC,door dash,27
5/31/2020,US-NY-501,NYC,doordash,35
5/31/2020,US-NY-501,NYC,drizly,41
5/31/2020,US-NY-501,NYC,fine dining,53
5/31/2020,US-NY-501,NYC,food delivery,37
5/31/2020,US-NY-501,NYC,food near me,55
5/31/2020,US-NY-501,NYC,grubhub,66
5/31/2020,US-NY-501,NYC,hellofresh,41
5/31/2020,US-NY-501,NYC,instacart,16
5/31/2020,US-NY-501,NYC,local dining,30
5/31/2020,US-NY-501,NYC,lunch near me,22
5/31/2020,US-NY-501,NYC,meal kits,36
5/31/2020,US-NY-501,NYC,meal subscription,70
5/31/2020,US-NY-501,NYC,online cooking classes,54
5/31/2020,US-NY-501,NYC,outdoor dining,40
5/31/2020,US-NY-501,NYC,places to eat,28
5/31/2020,US-NY-501,NYC,reservations,22
5/31/2020,US-NY-501,NYC,restaurants,46
5/31/2020,US-NY-501,NYC,restaurants near me,38
5/31/2020,US-NY-501,NYC,restaurants nearby,34
5/31/2020,US-NY-501,NYC,romantic restaurant,0
5/31/2020,US-NY-501,NYC,safe restaurants,13
5/31/2020,US-NY-501,NYC,shop small,53
5/31/2020,US-NY-501,NYC,shop small american express,0
5/31/2020,US-NY-501,NYC,takeout,69
5/31/2020,US-NY-501,NYC,takeout Tuesday,0
5/31/2020,US-NY-501,NYC,takeout restaurants,51
5/31/2020,US-NY-501,NYC,ubereats,65
5/31/2020,US-NY-501,NYC,wine delivery,20
5/31/2020,US-NY-501,NYC,winery near me,12
6/7/2020,US-NY-501,NYC,american express shop small,0
6/7/2020,US-NY-501,NYC,amex dining,39
6/7/2020,US-NY-501,NYC,amex shop small,0
6/7/2020,US-NY-501,NYC,bars near me,29
6/7/2020,US-NY-501,NYC,best appliances,67
6/7/2020,US-NY-501,NYC,best cookware,11
6/7/2020,US-NY-501,NYC,best restaurants,31
6/7/2020,US-NY-501,NYC,blue apron,19
6/7/2020,US-NY-501,NYC,breakfast near me,36
6/7/2020,US-NY-501,NYC,brewery near me,25
6/7/2020,US-NY-501,NYC,casual dining,20
6/7/2020,US-NY-501,NYC,coffee shops near me,29
6/7/2020,US-NY-501,NYC,delis near me,48
6/7/2020,US-NY-501,NYC,dining,65
6/7/2020,US-NY-501,NYC,dinner near me,26
6/7/2020,US-NY-501,NYC,door dash,38
6/7/2020,US-NY-501,NYC,doordash,40
6/7/2020,US-NY-501,NYC,drizly,41
6/7/2020,US-NY-501,NYC,fine dining,29
6/7/2020,US-NY-501,NYC,food delivery,32
6/7/2020,US-NY-501,NYC,food near me,52
6/7/2020,US-NY-501,NYC,grubhub,68
6/7/2020,US-NY-501,NYC,hellofresh,55
6/7/2020,US-NY-501,NYC,instacart,19
6/7/2020,US-NY-501,NYC,local dining,61
6/7/2020,US-NY-501,NYC,lunch near me,26
6/7/2020,US-NY-501,NYC,meal kits,12
6/7/2020,US-NY-501,NYC,meal subscription,0
6/7/2020,US-NY-501,NYC,online cooking classes,27
6/7/2020,US-NY-501,NYC,outdoor dining,63
6/7/2020,US-NY-501,NYC,places to eat,37
6/7/2020,US-NY-501,NYC,reservations,36
6/7/2020,US-NY-501,NYC,restaurants,57
6/7/2020,US-NY-501,NYC,restaurants near me,49
6/7/2020,US-NY-501,NYC,restaurants nearby,46
6/7/2020,US-NY-501,NYC,romantic restaurant,30
6/7/2020,US-NY-501,NYC,safe restaurants,0
6/7/2020,US-NY-501,NYC,shop small,34
6/7/2020,US-NY-501,NYC,shop small american express,0
6/7/2020,US-NY-501,NYC,takeout,54
6/7/2020,US-NY-501,NYC,takeout Tuesday,0
6/7/2020,US-NY-501,NYC,takeout restaurants,60
6/7/2020,US-NY-501,NYC,ubereats,47
6/7/2020,US-NY-501,NYC,wine delivery,12
6/7/2020,US-NY-501,NYC,winery near me,9
6/14/2020,US-NY-501,NYC,american express shop small,0
6/14/2020,US-NY-501,NYC,amex dining,0
6/14/2020,US-NY-501,NYC,amex shop small,0
6/14/2020,US-NY-501,NYC,bars near me,29
6/14/2020,US-NY-501,NYC,best appliances,27
6/14/2020,US-NY-501,NYC,best cookware,48
6/14/2020,US-NY-501,NYC,best restaurants,37
6/14/2020,US-NY-501,NYC,blue apron,34
6/14/2020,US-NY-501,NYC,breakfast near me,45
6/14/2020,US-NY-501,NYC,brewery near me,37
6/14/2020,US-NY-501,NYC,casual dining,22
6/14/2020,US-NY-501,NYC,coffee shops near me,19
6/14/2020,US-NY-501,NYC,delis near me,35
6/14/2020,US-NY-501,NYC,dining,82
6/14/2020,US-NY-501,NYC,dinner near me,34
6/14/2020,US-NY-501,NYC,door dash,30
6/14/2020,US-NY-501,NYC,doordash,37
6/14/2020,US-NY-501,NYC,drizly,25
6/14/2020,US-NY-501,NYC,fine dining,16
6/14/2020,US-NY-501,NYC,food delivery,40
6/14/2020,US-NY-501,NYC,food near me,62
6/14/2020,US-NY-501,NYC,grubhub,60
6/14/2020,US-NY-501,NYC,hellofresh,48
6/14/2020,US-NY-501,NYC,instacart,16
6/14/2020,US-NY-501,NYC,local dining,33
6/14/2020,US-NY-501,NYC,lunch near me,24
6/14/2020,US-NY-501,NYC,meal kits,26
6/14/2020,US-NY-501,NYC,meal subscription,0
6/14/2020,US-NY-501,NYC,online cooking classes,0
6/14/2020,US-NY-501,NYC,outdoor dining,98
6/14/2020,US-NY-501,NYC,places to eat,51
6/14/2020,US-NY-501,NYC,reservations,35
6/14/2020,US-NY-501,NYC,restaurants,62
6/14/2020,US-NY-501,NYC,restaurants near me,65
6/14/2020,US-NY-501,NYC,restaurants nearby,59
6/14/2020,US-NY-501,NYC,romantic restaurant,0
6/14/2020,US-NY-501,NYC,safe restaurants,15
6/14/2020,US-NY-501,NYC,shop small,27
6/14/2020,US-NY-501,NYC,shop small american express,0
6/14/2020,US-NY-501,NYC,takeout,62
6/14/2020,US-NY-501,NYC,takeout Tuesday,0
6/14/2020,US-NY-501,NYC,takeout restaurants,72
6/14/2020,US-NY-501,NYC,ubereats,60
6/14/2020,US-NY-501,NYC,wine delivery,17
6/14/2020,US-NY-501,NYC,winery near me,20
6/21/2020,US-NY-501,NYC,american express shop small,52
6/21/2020,US-NY-501,NYC,amex dining,0
6/21/2020,US-NY-501,NYC,amex shop small,0
6/21/2020,US-NY-501,NYC,bars near me,40
6/21/2020,US-NY-501,NYC,best appliances,37
6/21/2020,US-NY-501,NYC,best cookware,31
6/21/2020,US-NY-501,NYC,best restaurants,34
6/21/2020,US-NY-501,NYC,blue apron,30
6/21/2020,US-NY-501,NYC,breakfast near me,52
6/21/2020,US-NY-501,NYC,brewery near me,19
6/21/2020,US-NY-501,NYC,casual dining,89
6/21/2020,US-NY-501,NYC,coffee shops near me,70
