geo_type,market_name,date,driving,transit,walking
global,Canada,2020-06-07,94.87,35.34,96.65
global,Canada,2020-06-08,109.32,39.7,107.61
global,Canada,2020-06-09,112.78,39.23,109.23
global,Canada,2020-06-10,114.47,39.18,108.34
global,Canada,2020-06-11,119.84,39.2,113.11
global,Canada,2020-06-12,134.95,41.51,122.3
global,Canada,2020-06-13,121.42,38.82,117.09
global,Canada,2020-06-14,103.68,36.89,97.54
global,Canada,2020-06-15,118.28,43.02,114.46
global,Canada,2020-06-16,123.63,43.86,121.71
global,Canada,2020-06-17,124.96,44.21,120.6
global,Canada,2020-06-18,131.48,45.03,123.99
global,Canada,2020-06-19,148.59,47.05,136.19
global,Canada,2020-06-20,133.33,42.97,123.98
global,Canada,2020-06-21,106.35,38.84,93.2
global,Canada,2020-06-22,126.37,48.35,120.28
global,Canada,2020-06-23,129.18,46.03,120.2
global,Canada,2020-06-24,127.97,46.82,121.41
global,Canada,2020-06-25,140.14,50.05,133.34
global,Canada,2020-06-26,156.72,51.1,144.03
global,Canada,2020-06-27,133.66,45.53,128.21
global,Canada,2020-06-28,119.21,43.68,108.17
global,Canada,2020-06-29,136.33,51.04,128.99
global,Canada,2020-06-30,147.12,50.71,138.67
global,Canada,2020-07-01,129.26,48.22,128.88
global,Canada,2020-07-02,148.6,51.8,134.54
global,Canada,2020-07-03,164.68,53.17,149.11
global,Canada,2020-07-04,146.39,49.13,142.8
global,Canada,2020-07-05,134.23,46.48,115.92
global,Canada,2020-07-06,141.72,53.24,134.9
global,Canada,2020-07-07,141.48,52.06,134.53
global,Canada,2020-07-08,143.13,51.76,133.52
global,Canada,2020-07-09,149.11,52.16,138.1
global,Canada,2020-07-10,166.99,53.82,152.51
global,Canada,2020-07-11,141.05,46.26,131.35
global,Canada,2020-07-12,130.04,46.0,117.85
global,Canada,2020-07-13,141.76,52.57,133.9
global,Canada,2020-07-14,146.65,53.42,141.33
global,Canada,2020-07-15,150.66,53.59,143.1
global,Canada,2020-07-16,148.43,50.78,133.24
global,Canada,2020-07-17,170.47,55.09,155.2
global,Canada,2020-07-18,158.7,52.26,152.34
global,Canada,2020-07-19,130.78,44.29,109.32
global,Canada,2020-07-20,148.71,54.06,138.07
global,Canada,2020-07-21,148.46,52.54,141.37
global,Canada,2020-07-22,146.23,50.61,133.09
global,Canada,2020-07-23,152.58,51.87,140.68
global,Canada,2020-07-24,172.68,54.45,155.84
global,Canada,2020-07-25,160.52,51.67,153.35
global,Canada,2020-07-26,139.92,46.24,119.38
global,Canada,2020-07-27,145.8,52.0,131.46
global,Canada,2020-07-28,152.22,53.72,142.83
global,Canada,2020-07-29,153.42,53.23,140.23
global,Canada,2020-07-30,160.63,54.54,144.44
global,Canada,2020-07-31,177.08,54.27,154.83
global,Canada,2020-08-01,163.8,52.21,156.21
global,Canada,2020-08-02,129.68,43.34,115.09
global,Canada,2020-08-03,139.65,49.5,121.3
global,Canada,2020-08-04,150.51,54.36,133.6
global,Canada,2020-08-05,161.1,57.03,150.25
global,Canada,2020-08-06,165.89,55.78,151.57
global,Canada,2020-08-07,181.5,56.91,163.51
global,Canada,2020-08-08,166.77,53.39,162.19
global,Canada,2020-08-09,145.39,48.48,124.95
global,Canada,2020-08-10,155.56,56.09,141.6
global,Canada,2020-08-11,154.27,55.19,143.1
global,Canada,2020-08-12,161.61,56.76,150.14
global,Canada,2020-08-13,167.17,57.33,152.77
global,Canada,2020-08-14,185.15,59.28,169.65
global,Canada,2020-08-15,170.86,55.26,166.12
global,Canada,2020-08-16,145.91,49.46,125.61
global,Canada,2020-08-17,153.85,56.98,141.91
global,Canada,2020-08-18,156.74,58.78,152.04
global,Canada,2020-08-19,160.95,59.12,152.88
global,Canada,2020-08-20,165.42,58.16,152.66
global,Canada,2020-08-21,180.28,58.29,164.51
global,Canada,2020-08-22,166.37,56.06,169.22
global,Canada,2020-08-23,143.31,50.39,127.2
global,Canada,2020-08-24,151.67,59.67,144.16
global,Canada,2020-08-25,154.74,61.2,151.8
global,Canada,2020-08-26,156.01,60.39,151.51
global,Canada,2020-08-27,159.98,60.86,153.63
global,Canada,2020-08-28,177.22,62.13,170.33
global,Canada,2020-08-29,151.68,52.9,152.51
global,Canada,2020-08-30,137.2,52.38,129.22
global,Canada,2020-08-31,149.17,63.25,150.09
global,Canada,2020-09-01,152.38,64.33,154.23
global,Canada,2020-09-02,149.59,63.72,148.89
global,Canada,2020-09-03,161.66,66.64,162.02
global,Canada,2020-09-04,187.84,67.14,180.93
global,Canada,2020-09-05,164.55,59.33,177.77
global,Canada,2020-09-06,141.97,53.77,154.48
global,Canada,2020-09-07,128.73,53.57,120.01
global,Canada,2020-09-08,143.6,67.24,146.37
global,Canada,2020-09-09,142.82,65.43,146.04
global,Canada,2020-09-10,146.88,65.11,146.5
global,Canada,2020-09-11,169.0,69.06,170.84
global,Canada,2020-09-12,155.04,60.36,167.47
global,Canada,2020-09-13,118.1,51.03,109.33
global,Canada,2020-09-14,132.56,61.14,130.15
global,Canada,2020-09-15,135.64,60.76,133.04
global,Canada,2020-09-16,138.33,62.46,137.87
global,Canada,2020-09-17,142.66,62.99,140.72
global,Canada,2020-09-18,163.58,65.91,160.85
global,Canada,2020-09-19,149.58,58.55,157.46
global,Canada,2020-09-20,120.76,51.12,119.03
global,Canada,2020-09-21,125.72,58.75,126.34
global,Canada,2020-09-22,126.51,57.28,127.81
global,Canada,2020-09-23,127.55,56.01,126.21
global,Canada,2020-09-24,133.13,56.82,129.76
global,Canada,2020-09-25,154.15,62.14,153.57
global,Canada,2020-09-26,145.47,56.58,154.25
global,Canada,2020-09-27,116.91,47.92,112.08
global,Canada,2020-09-28,119.11,53.57,117.03
global,Canada,2020-09-29,121.92,53.75,120.46
global,Canada,2020-09-30,122.41,52.39,116.27
global,Canada,2020-10-01,126.43,52.79,120.95
global,Canada,2020-10-02,140.63,55.94,135.72
global,Canada,2020-10-03,132.62,50.61,137.28
global,Canada,2020-10-04,101.15,42.56,95.44
global,Canada,2020-10-05,114.47,51.53,111.54
global,Canada,2020-10-06,116.97,51.62,114.64
global,Canada,2020-10-07,116.68,49.92,110.34
global,Canada,2020-10-08,124.39,50.88,115.67
global,Canada,2020-10-09,142.94,52.48,130.36
global,Canada,2020-10-10,119.13,45.56,118.43
global,Canada,2020-10-11,91.42,37.05,89.43
global,Canada,2020-10-12,89.66,38.04,80.88
global,Canada,2020-10-13,114.36,48.84,106.2
global,Canada,2020-10-14,117.8,49.79,115.55
global,Canada,2020-10-15,120.16,48.82,111.91
global,Canada,2020-10-16,133.45,51.5,126.87
global,Canada,2020-10-17,123.68,47.87,129.49
global,Canada,2020-10-18,94.54,40.15,91.66
global,Canada,2020-10-19,107.17,46.93,101.99
global,Canada,2020-10-20,111.42,48.01,108.23
global,Canada,2020-10-21,110.88,46.79,105.25
global,Canada,2020-10-22,115.99,48.24,111.41
global,Canada,2020-10-23,135.4,52.85,131.19
global,Canada,2020-10-24,120.93,47.77,124.88
global,Canada,2020-10-25,93.85,39.99,88.34
global,Canada,2020-10-26,105.92,46.85,100.66
global,Canada,2020-10-27,110.69,46.66,102.61
global,Canada,2020-10-28,112.67,47.42,107.17
global,Canada,2020-10-29,116.46,48.48,108.73
global,Canada,2020-10-30,131.12,50.72,124.76
global,Canada,2020-10-31,113.79,46.93,128.16
global,Canada,2020-11-01,85.03,39.02,83.82
global,Canada,2020-11-02,101.68,46.81,99.42
global,Canada,2020-11-03,103.35,46.61,101.43
global,Canada,2020-11-04,104.45,47.05,106.07
global,Canada,2020-11-05,108.69,47.87,110.04
global,Canada,2020-11-06,124.36,52.21,127.97
global,Canada,2020-11-07,111.28,47.9,126.15
global,Canada,2020-11-08,87.29,41.26,96.61
global,Canada,2020-11-09,97.87,46.29,104.53
global,Canada,2020-11-10,105.25,47.38,111.13
global,Canada,2020-11-11,97.39,44.65,99.27
global,Canada,2020-11-12,99.03,43.82,98.42
global,Canada,2020-11-13,116.15,47.89,115.09
global,Canada,2020-11-14,101.73,43.05,109.26
global,Canada,2020-11-15,75.41,34.97,75.29
global,Canada,2020-11-16,93.29,43.3,91.59
global,Canada,2020-11-17,95.4,42.75,93.44
global,Canada,2020-11-18,96.56,43.26,94.04
global,Canada,2020-11-19,99.97,44.46,98.54
global,Canada,2020-11-20,116.29,47.49,118.91
global,Canada,2020-11-21,101.03,42.16,107.12
global,Canada,2020-11-22,73.04,35.04,75.35
global,Canada,2020-11-23,89.9,40.82,91.96
global,Canada,2020-11-24,93.5,40.13,92.74
global,Canada,2020-11-25,94.9,40.25,96.35
global,Canada,2020-11-26,99.35,41.36,99.86
global,Canada,2020-11-27,112.21,45.1,116.07
global,Canada,2020-11-28,97.35,39.12,105.56
global,Canada,2020-11-29,76.94,34.28,82.61
global,Canada,2020-11-30,91.51,40.0,94.4
global,Canada,2020-12-01,91.37,40.7,98.61
global,Canada,2020-12-02,95.42,40.37,100.6
global,Canada,2020-12-03,98.65,40.26,102.1
global,Canada,2020-12-04,109.99,42.84,113.54
global,Canada,2020-12-05,98.87,38.91,105.89
global,Canada,2020-12-06,75.19,33.84,79.47
global,Canada,2020-12-07,91.92,39.37,94.47
global,Canada,2020-12-08,94.69,38.76,96.79
global,Canada,2020-12-09,96.15,38.7,98.44
global,Canada,2020-12-10,100.66,39.68,101.35
global,Canada,2020-12-11,114.34,41.82,113.96
global,Canada,2020-12-12,97.08,36.68,100.77
global,Canada,2020-12-13,74.42,32.17,76.18
global,Canada,2020-12-14,92.84,38.52,94.26
global,Canada,2020-12-15,97.53,37.69,96.07
global,Canada,2020-12-16,100.16,37.93,98.31
global,Canada,2020-12-17,103.5,39.14,103.11
global,Canada,2020-12-18,116.81,40.16,112.69
global,Canada,2020-12-19,100.43,36.15,100.99
global,Canada,2020-12-20,81.77,33.5,85.4
global,Canada,2020-12-21,102.91,38.6,105.3
global,Canada,2020-12-22,105.96,39.49,107.03
global,Canada,2020-12-23,114.64,37.8,111.17
global,Canada,2020-12-24,82.09,28.75,83.82
global,Canada,2020-12-25,39.67,19.13,37.46
global,Canada,2020-12-26,58.59,25.84,54.72
global,Canada,2020-12-27,65.61,27.44,66.5
global,Canada,2020-12-28,74.75,31.62,77.58
global,Canada,2020-12-29,83.92,32.4,88.86
global,Canada,2020-12-30,85.76,31.82,88.16
global,Canada,2020-12-31,84.24,29.42,92.38
global,Canada,2021-01-01,55.21,24.17,53.12
global,Canada,2021-01-02,72.08,30.0,70.15
global,Canada,2021-01-03,67.42,31.01,71.17
global,Canada,2021-01-04,80.89,37.81,88.51
global,Canada,2021-01-05,85.18,36.33,90.69
global,Canada,2021-01-06,84.05,35.91,88.91
global,Canada,2021-01-07,85.47,35.38,89.32
global,Canada,2021-01-08,95.8,36.79,96.09
global,Canada,2021-01-09,84.34,33.63,88.95
global,Canada,2021-01-10,68.46,31.0,72.88
global,Canada,2021-01-11,79.93,37.07,85.0
global,Canada,2021-01-12,81.9,35.77,85.69
global,Canada,2021-01-13,83.19,35.43,86.47
global,Canada,2021-01-14,79.69,34.0,83.27
global,Canada,2021-01-15,92.33,35.33,95.31
global,Canada,2021-01-16,77.99,32.42,88.31
global,Canada,2021-01-17,66.48,30.58,72.66
global,Canada,2021-01-18,79.7,36.86,85.01
global,Canada,2021-01-19,81.14,35.73,85.5
global,Canada,2021-01-20,82.39,35.29,84.27
global,Canada,2021-01-21,84.81,36.36,85.76
global,Canada,2021-01-22,95.22,36.7,95.11
global,Canada,2021-01-23,85.14,33.56,88.93
global,Canada,2021-01-24,66.32,29.93,66.39
global,Canada,2021-01-25,78.83,36.32,81.24
global,Canada,2021-01-26,79.83,34.64,80.21
global,Canada,2021-01-27,83.68,35.51,84.25
global,Canada,2021-01-28,85.5,35.06,83.16
global,Canada,2021-01-29,97.52,36.8,93.98
global,Canada,2021-01-30,86.85,33.84,88.3
global,Canada,2021-01-31,71.55,31.57,71.96
global,Canada,2021-02-01,82.55,37.68,84.02
global,Canada,2021-02-02,81.14,37.02,82.29
global,Canada,2021-02-03,84.61,38.35,87.06
global,Canada,2021-02-04,88.53,37.83,88.71
global,Canada,2021-02-05,96.54,38.48,94.58
global,Canada,2021-02-06,85.24,35.6,88.32
global,Canada,2021-02-07,68.95,32.53,72.5
global,Canada,2021-02-08,79.61,38.29,81.17
global,Canada,2021-02-09,84.09,38.32,85.26
global,Canada,2021-02-10,86.01,37.07,85.98
global,Canada,2021-02-11,89.24,37.9,86.52
global,Canada,2021-02-12,104.49,39.93,98.57
global,Canada,2021-02-13,91.82,37.16,95.87
global,Canada,2021-02-14,82.02,33.29,88.99
global,Canada,2021-02-15,68.25,33.69,70.1
global,Canada,2021-02-16,83.1,41.52,85.5
global,Canada,2021-02-17,95.75,43.03,93.75
global,Canada,2021-02-18,96.29,41.25,92.04
global,Canada,2021-02-19,108.29,43.77,103.79
global,Canada,2021-02-20,98.97,39.73,102.96
global,Canada,2021-02-21,81.46,36.53,82.95
global,Canada,2021-02-22,88.23,43.02,88.93
global,Canada,2021-02-23,91.76,41.97,91.54
global,Canada,2021-02-24,94.15,42.41,93.56
global,Canada,2021-02-25,97.93,42.45,95.27
global,Canada,2021-02-26,113.5,46.15,110.19
global,Canada,2021-02-27,102.27,42.71,106.88
global,Canada,2021-02-28,83.77,39.04,86.44
global,Chicago,2020-01-13,100.0,100.0,100.0
global,Chicago,2020-01-14,103.68,100.93,104.58
global,Chicago,2020-01-15,104.45,100.61,107.2
global,Chicago,2020-01-16,108.72,103.79,104.82
global,Chicago,2020-01-17,132.8,120.72,128.05
global,Chicago,2020-01-18,113.44,100.06,142.28
global,Chicago,2020-01-19,87.48,76.4,94.61
global,Chicago,2020-01-20,100.24,94.32,94.64
global,Chicago,2020-01-21,101.3,97.02,90.79
global,Chicago,2020-01-22,100.51,98.67,96.11
global,Chicago,2020-01-23,104.47,100.8,97.16
global,Chicago,2020-01-24,121.92,112.21,128.42
global,Chicago,2020-01-25,118.55,103.35,145.78
global,Chicago,2020-01-26,85.17,75.74,92.82
global,Chicago,2020-01-27,93.81,96.07,92.37
global,Chicago,2020-01-28,97.36,95.64,93.16
global,Chicago,2020-01-29,98.96,96.13,94.11
global,Chicago,2020-01-30,103.79,102.01,100.39
global,Chicago,2020-01-31,124.37,116.01,135.92
global,Chicago,2020-02-01,122.53,101.81,152.61
global,Chicago,2020-02-02,85.96,80.54,105.94
global,Chicago,2020-02-03,94.62,96.17,96.07
global,Chicago,2020-02-04,97.39,94.76,94.47
global,Chicago,2020-02-05,102.86,99.22,95.46
global,Chicago,2020-02-06,103.66,101.71,97.42
global,Chicago,2020-02-07,117.63,110.71,132.03
global,Chicago,2020-02-08,124.27,109.33,162.66
global,Chicago,2020-02-09,88.41,80.62,92.79
global,Chicago,2020-02-10,98.78,98.65,95.88
global,Chicago,2020-02-11,105.64,101.01,100.79
global,Chicago,2020-02-12,108.54,103.53,100.75
global,Chicago,2020-02-13,115.99,110.52,108.59
global,Chicago,2020-02-14,147.32,126.91,169.24
global,Chicago,2020-02-15,141.24,116.21,202.36
global,Chicago,2020-02-16,111.31,97.71,153.66
global,Chicago,2020-02-17,111.07,102.23,107.31
global,Chicago,2020-02-18,104.69,104.2,101.66
global,Chicago,2020-02-19,105.82,104.22,103.78
global,Chicago,2020-02-20,110.84,106.83,109.88
global,Chicago,2020-02-21,132.55,127.11,152.73
global,Chicago,2020-02-22,138.5,119.65,197.98
global,Chicago,2020-02-23,100.83,92.28,132.62
global,Chicago,2020-02-24,99.41,95.35,94.5
global,Chicago,2020-02-25,100.35,96.83,91.12
global,Chicago,2020-02-26,103.39,98.87,95.13
global,Chicago,2020-02-27,114.33,107.54,111.01
global,Chicago,2020-02-28,139.02,125.54,153.08
global,Chicago,2020-02-29,142.31,119.67,190.37
global,Chicago,2020-03-01,105.39,90.08,137.23
global,Chicago,2020-03-02,105.25,100.09,110.47
global,Chicago,2020-03-03,108.28,101.8,110.86
global,Chicago,2020-03-04,110.71,103.07,115.71
global,Chicago,2020-03-05,116.43,107.55,121.4
global,Chicago,2020-03-06,137.62,121.35,152.14
global,Chicago,2020-03-07,144.91,120.36,210.66
global,Chicago,2020-03-08,107.11,92.86,152.32
global,Chicago,2020-03-09,105.68,99.12,99.89
global,Chicago,2020-03-10,109.76,102.0,114.13
global,Chicago,2020-03-11,107.34,97.18,109.88
global,Chicago,2020-03-12,105.61,90.19,113.02
global,Chicago,2020-03-13,118.59,92.55,145.88
global,Chicago,2020-03-14,104.18,71.48,154.52
global,Chicago,2020-03-15,73.81,51.63,85.03
global,Chicago,2020-03-16,79.01,48.56,64.43
global,Chicago,2020-03-17,73.67,41.09,69.29
global,Chicago,2020-03-18,64.5,33.64,47.92
global,Chicago,2020-03-19,62.72,31.04,47.39
global,Chicago,2020-03-20,68.97,29.79,52.42
global,Chicago,2020-03-21,51.2,23.26,44.05
global,Chicago,2020-03-22,33.74,19.23,30.86
global,Chicago,2020-03-23,44.91,23.17,38.71
global,Chicago,2020-03-24,48.52,23.53,43.43
global,Chicago,2020-03-25,52.11,24.42,52.92
global,Chicago,2020-03-26,49.1,22.26,39.76
global,Chicago,2020-03-27,54.99,23.87,44.42
global,Chicago,2020-03-28,47.85,21.64,41.54
global,Chicago,2020-03-29,38.57,20.57,34.73
global,Chicago,2020-03-30,49.45,22.72,42.66
global,Chicago,2020-03-31,50.11,22.37,40.45
global,Chicago,2020-04-01,51.83,21.76,46.02
global,Chicago,2020-04-02,53.18,22.58,49.62
global,Chicago,2020-04-03,60.69,23.05,58.08
global,Chicago,2020-04-04,51.68,20.35,47.03
global,Chicago,2020-04-05,42.15,19.46,43.43
global,Chicago,2020-04-06,50.47,21.63,45.63
global,Chicago,2020-04-07,54.89,23.4,59.13
global,Chicago,2020-04-08,52.65,22.1,46.38
global,Chicago,2020-04-09,54.2,21.57,43.13
global,Chicago,2020-04-10,62.27,22.89,53.01
global,Chicago,2020-04-11,57.07,21.0,54.02
global,Chicago,2020-04-12,38.31,18.1,38.82
global,Chicago,2020-04-13,52.4,22.65,42.32
global,Chicago,2020-04-14,54.24,22.24,41.34
global,Chicago,2020-04-15,58.82,21.46,41.05
global,Chicago,2020-04-16,60.37,22.3,47.57
global,Chicago,2020-04-17,63.03,21.91,46.64
global,Chicago,2020-04-18,66.6,22.47,62.15
global,Chicago,2020-04-19,52.76,21.57,53.67
global,Chicago,2020-04-20,63.72,24.87,56.26
global,Chicago,2020-04-21,62.0,23.54,50.12
global,Chicago,2020-04-22,61.3,23.36,46.18
global,Chicago,2020-04-23,64.21,23.31,48.73
global,Chicago,2020-04-24,71.76,22.93,55.14
global,Chicago,2020-04-25,64.36,21.12,46.7
global,Chicago,2020-04-26,57.52,21.61,56.41
global,Chicago,2020-04-27,62.12,23.38,48.9
global,Chicago,2020-04-28,64.69,23.51,52.88
global,Chicago,2020-04-29,62.47,22.92,42.55
global,Chicago,2020-04-30,68.94,24.02,52.79
global,Chicago,2020-05-01,82.63,25.48,69.78
global,Chicago,2020-05-02,84.47,26.35,82.16
global,Chicago,2020-05-03,64.17,24.67,64.79
global,Chicago,2020-05-04,67.98,25.12,52.8
global,Chicago,2020-05-05,68.33,24.96,49.94
global,Chicago,2020-05-06,74.81,27.13,63.42
global,Chicago,2020-05-07,78.22,27.21,65.17
global,Chicago,2020-05-08,86.87,26.2,64.7
global,Chicago,2020-05-09,89.82,26.17,77.87
global,Chicago,2020-05-10,63.01,21.1,45.01
global,Chicago,2020-05-11,0.0,0.0,0.0
global,Chicago,2020-05-12,0.0,0.0,0.0
global,Chicago,2020-05-13,81.62,27.24,71.82
global,Chicago,2020-05-14,75.81,25.16,59.64
global,Chicago,2020-05-15,98.86,28.17,87.52
global,Chicago,2020-05-16,93.06,26.31,86.32
global,Chicago,2020-05-17,65.56,22.44,50.59
global,Chicago,2020-05-18,84.56,29.38,68.9
global,Chicago,2020-05-19,86.07,27.88,67.36
global,Chicago,2020-05-20,92.37,29.7,79.98
global,Chicago,2020-05-21,94.57,29.44,79.34
global,Chicago,2020-05-22,108.78,31.25,93.33
global,Chicago,2020-05-23,93.97,27.57,85.67
global,Chicago,2020-05-24,85.41,27.57,88.31
global,Chicago,2020-05-25,77.37,28.82,76.82
global,Chicago,2020-05-26,93.96,31.9,83.07
global,Chicago,2020-05-27,95.52,32.17,83.64
global,Chicago,2020-05-28,96.74,31.49,81.61
global,Chicago,2020-05-29,117.68,34.53,105.31
global,Chicago,2020-05-30,116.09,38.51,124.97
global,Chicago,2020-05-31,90.53,25.11,83.42
global,Chicago,2020-06-01,95.48,26.64,77.35
global,Chicago,2020-06-02,101.41,29.18,84.12
global,Chicago,2020-06-03,101.67,31.29,84.26
global,Chicago,2020-06-04,111.51,36.19,99.1
global,Chicago,2020-06-05,124.98,38.28,109.9
global,Chicago,2020-06-06,127.81,41.83,122.93
global,Chicago,2020-06-07,96.98,33.7,93.92
global,Chicago,2020-06-08,113.25,41.53,101.39
global,Chicago,2020-06-09,107.41,39.07,87.03
global,Chicago,2020-06-10,112.9,40.12,94.12
global,Chicago,2020-06-11,124.25,42.0,113.6
global,Chicago,2020-06-12,138.21,43.86,123.33
global,Chicago,2020-06-13,129.88,40.94,128.79
global,Chicago,2020-06-14,103.23,36.97,103.83
global,Chicago,2020-06-15,116.79,44.25,105.77
global,Chicago,2020-06-16,122.06,45.51,112.87
global,Chicago,2020-06-17,124.24,46.07,116.09
global,Chicago,2020-06-18,131.17,46.16,120.4
global,Chicago,2020-06-19,152.31,50.34,148.55
global,Chicago,2020-06-20,130.93,41.38,127.37
global,Chicago,2020-06-21,100.88,35.34,97.36
global,Chicago,2020-06-22,113.32,41.46,96.72
global,Chicago,2020-06-23,127.85,45.05,122.2
global,Chicago,2020-06-24,129.89,44.78,121.03
global,Chicago,2020-06-25,137.92,45.93,133.18
global,Chicago,2020-06-26,138.54,42.06,118.46
global,Chicago,2020-06-27,147.1,45.38,162.17
global,Chicago,2020-06-28,116.73,40.84,126.23
global,Chicago,2020-06-29,124.18,44.32,111.04
global,Chicago,2020-06-30,135.76,46.91,126.79
global,Chicago,2020-07-01,141.97,48.43,136.1
global,Chicago,2020-07-02,151.04,50.64,143.18
global,Chicago,2020-07-03,149.45,49.17,159.89
